AA_URL,A_IDX,b_content_type,b_number_of_iframes,b_presence_of_double_body,b_presence_of_double_head,b_presence_of_double_html,c_is_src_different,c_is_src_external,c_is_src_in_whiteList,h_dis_attr,h_height_min,h_hidden_rule1,h_hidden_rule2,h_hidden_rule3,h_is_tag_hidden,h_left_attr,h_pos_attr,h_top_attr,h_vis_attr,h_width_min,l_abs_dis_iframe_body,l_abs_dis_iframe_html,l_abs_iframe,l_abs_minimum_dis,l_iframe_close_to_body_start_or_end,l_iframe_close_to_html_start_end,l_ratio_minimum_dis,l_rela_dis_iframe_body,l_rela_dis_iframe_html,l_rela_iframe,l_total_length_of_website,s2_query_has_id_as_arguments,s2_query_has_security_words,s2_url_has_popular_words,s_category_TLD,s_count_of_digits_sub,s_count_of_letters_sub,s_has_digit_sub,s_has_file_name_extension,s_has_fragment,s_has_src,s_has_subdomain,s_isword_sub,s_num_of_dots,s_path_len,s_pattern_sub,s_query_arg_num,s_src_len,s_src_len_query,s_src_len_sub,t_distance_to_body,t_distance_to_head,t_distance_to_html,t_distance_to_root,t_in_the_body,t_in_the_head,t_in_the_html
/home/cuckoo/labtools/iframe/bbed4bf401231eb24bd1f5b681f6687281d318411e6bda516be876f918ce49e7,0,,1,False,False,False,1,True,False,,5.0,False,False,False,False,,,,,5.0,11,11,286,11,end,end,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.9629629629629629,297,False,False,False,com,,,,True,False,True,False,,1,8,,1,42,9,0,2,,3,4,True,False,True
/home/cuckoo/labtools/iframe/c3f825901126f954845c4ba341841ac87cfcd6f2110bad323909c75d4fc6d799,0,,1,False,False,False,1,True,False,,5.0,False,False,False,False,,,,,5.0,11,11,281,11,end,end,0.03767123287671233,0.03767123287671233,0.03767123287671233,0.9623287671232876,292,False,False,False,com,,,,True,False,True,False,,1,8,,1,42,9,0,2,,3,4,True,False,True
/home/cuckoo/labtools/iframe/c5c2798cefa8054a69184b69a25eb0394469d7a8ec1a1e8225f8d145cbf2fed4,0,,1,False,False,False,1,True,False,,5.0,False,False,False,False,,,,,5.0,11,11,281,11,end,end,0.03767123287671233,0.03767123287671233,0.03767123287671233,0.9623287671232876,292,False,False,False,com,,,,True,False,True,False,,1,8,,1,42,9,0,2,,3,4,True,False,True
/home/cuckoo/labtools/iframe/c73b4a9edc60d8563e3a767484f1d74a8ec1d6a94e2a860f322dd938010cb6e4,0,,1,False,False,False,1,True,False,,5.0,False,False,False,False,,,,,5.0,11,11,281,11,end,end,0.03767123287671233,0.03767123287671233,0.03767123287671233,0.9623287671232876,292,False,False,False,com,,,,True,False,True,False,,1,8,,1,42,9,0,2,,3,4,True,False,True
/home/cuckoo/labtools/iframe/c766e022767871521bb11d84cbb8839c2856aa7a5bb0c45fb1677d4ceadab6f6,0,,1,False,False,False,1,True,False,,5.0,False,False,False,False,,,,,5.0,11,11,281,11,end,end,0.03767123287671233,0.03767123287671233,0.03767123287671233,0.9623287671232876,292,False,False,False,com,,,,True,False,True,False,,1,8,,1,42,9,0,2,,3,4,True,False,True
/home/cuckoo/labtools/iframe/c867e8e71ac4bd05c937a6abe5eeb731f6045fb10b48f8974a5fc2daee91ab08,0,,1,False,False,False,1,True,False,,5.0,False,False,False,False,,,,,5.0,11,11,281,11,end,end,0.03767123287671233,0.03767123287671233,0.03767123287671233,0.9623287671232876,292,False,False,False,com,,,,True,False,True,False,,1,8,,1,42,9,0,2,,3,4,True,False,True
/home/cuckoo/labtools/iframe/cc3075c8f4f9956ccb21f8d19c1f72fe44301d019c563c80bd15de59b8d2714f,0,,1,False,False,False,1,True,False,,5.0,False,False,False,False,,,,,5.0,11,11,281,11,end,end,0.03767123287671233,0.03767123287671233,0.03767123287671233,0.9623287671232876,292,False,False,False,com,,,,True,False,True,False,,1,8,,1,42,9,0,2,,3,4,True,False,True
/home/cuckoo/labtools/iframe/d9b1a4efc494b99f890f1337e422b4684863c2c3285816a70c50ab144e9a82d1,0,,1,False,False,False,1,True,False,,5.0,False,False,False,False,,,,,5.0,11,11,281,11,end,end,0.03767123287671233,0.03767123287671233,0.03767123287671233,0.9623287671232876,292,False,False,False,com,,,,True,False,True,False,,1,8,,1,42,9,0,2,,3,4,True,False,True
/home/cuckoo/labtools/iframe/da1b09575390486064a55da2d8496be320a00bfab0f85b3c1d3b2e19588d8805,0,,1,False,False,False,1,True,False,,5.0,False,False,False,False,,,,,5.0,11,11,281,11,end,end,0.03767123287671233,0.03767123287671233,0.03767123287671233,0.9623287671232876,292,False,False,False,com,,,,True,False,True,False,,1,8,,1,42,9,0,2,,3,4,True,False,True
/home/cuckoo/labtools/iframe/ed32d96232fc87dc48290811dc8f1df9f6cd8388b15854b3c6120bf1c4179dd5,0,,1,False,False,False,1,True,False,,5.0,False,False,False,False,,,,,5.0,11,11,286,11,end,end,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.9629629629629629,297,False,False,False,com,,,,True,False,True,False,,1,8,,1,42,9,0,2,,3,4,True,False,True
/home/cuckoo/labtools/iframe/f1cb06ec16c2e0e0fa05b8ad128045fa785684e42ab74fa8b2e4f5c23b070f81,0,,1,False,False,False,1,True,False,,5.0,False,False,False,False,,,,,5.0,11,11,281,11,end,end,0.03767123287671233,0.03767123287671233,0.03767123287671233,0.9623287671232876,292,False,False,False,com,,,,True,False,True,False,,1,8,,1,42,9,0,2,,3,4,True,False,True
/home/cuckoo/labtools/iframe/696903514db5a3833b13cc3979edeaea082e355fa078e7e43fa9ee06f7f880ad,0,,1,False,False,False,1,True,False,,1.0,True,False,False,True,,,,,1.0,,,12,,,,,,,1.0,12,False,False,False,net,,,,True,False,True,False,,1,49,,0,73,0,0,,,,1,False,False,False
/home/cuckoo/labtools/iframe/71e3d029554334d7ce064046f69d27e3155883f220457d24461016ae5930d22c,0,,1,False,False,False,1,True,False,,0.0,True,False,False,True,,,,,0.0,0,1,168,0,end,end,0.0,0.0,0.005952380952380952,1.0,168,False,False,False,ru,,,,False,False,True,False,,1,0,,0,31,0,0,,,,1,False,False,False
/home/cuckoo/labtools/iframe/8395889a052325d833bb3b6e23f505abbc93766a543b3b5ea8740b78af743b8b,0,WordPress 4.6.6WordPress 4.6.6,2,False,False,False,36,True,False,,,False,False,False,False,,,,,100.0,309,188,393,188,end,start,0.2678062678062678,0.44017094017094016,0.2678062678062678,0.5598290598290598,702,True,False,False,com,,,,True,False,True,False,,1,58,,1,103,6,0,9,,10,11,True,False,True
/home/cuckoo/labtools/iframe/aec9efd33c722c0f7135216e8857bfdccad186573aeaf6e007def9987f72093f,0,WordPress 3.4.1,1,False,False,False,1,True,False,,1.0,True,False,True,True,,,,hidden,1.0,6,156,1,6,start,start,0.009554140127388535,0.009554140127388535,0.2484076433121019,0.0015923566878980893,628,False,False,False,com,,,,True,False,True,False,,1,23,,1,62,12,0,,,,1,False,False,False
/home/cuckoo/labtools/iframe/bb6895e89b0068cb71fe3b860f2ce1665c5f6305033acff5c329f386d9dab320,0,,1,False,False,False,4,True,False,,,False,False,False,False,,,,,,285,181,300,181,start,start,0.25673758865248225,0.40425531914893614,0.25673758865248225,0.425531914893617,705,False,False,False,ir,,,,False,False,True,False,,2,11,,0,43,0,0,,,,2,False,False,False
/home/cuckoo/labtools/iframe/a03498fd2774a2e1ba21adccdf5930bc62f3b9f91558c46f9cf912c4c8d4a133,2,WordPress 3.3.2Headlines 2.10.0WooFramework 4.2.1,6,False,False,False,1,True,False,,4.0,True,False,False,True,,,,,5.0,84,3,86,3,start,start,0.0038363171355498722,0.10741687979539642,0.0038363171355498722,0.10997442455242967,782,False,False,False,tv,,,,True,False,True,False,,2,44,,0,66,0,0,,2,3,4,False,True,True
/home/cuckoo/labtools/iframe/3058f615246cbbee08c79d227313497ae0c70798df9267e066dd77855583a44d,0,,1,False,False,False,1,True,False,,10.0,False,False,True,True,0.0,absolute,0.0,hidden,10.0,0,1,15,0,end,end,0.0,0.0,0.06666666666666667,1.0,15,False,False,False,com,,,,True,False,True,False,,1,11,,0,31,0,0,,,,1,False,False,False
/home/cuckoo/labtools/iframe/0267c85a6cd2281aeeb79e8ca1ed628fe471dad40571799d3c2fec959a0efa9a,0,,1,False,False,False,1,True,False,,10.0,False,False,True,True,0.0,absolute,0.0,hidden,10.0,,,101,,,,,,,1.0,101,False,False,False,ru,,,,True,False,True,False,,1,11,,0,29,0,0,,,,3,False,False,False
/home/cuckoo/labtools/iframe/b60eed125e9bc68d17285f6b9accb0fb989f737966cec723d27b1f0f52864d55,0,,1,False,False,False,1,True,False,,1.0,True,False,False,True,,,,,1.0,73,74,343,73,end,end,0.21282798833819241,0.21282798833819241,0.21574344023323616,1.0,343,False,False,False,es,,,,True,False,True,False,,1,10,,0,32,0,0,,,,1,False,False,False
/home/cuckoo/labtools/iframe/990863b3d86ecd2733911e70de5f3aae5cf41b54c026b184c7a6db56201e6370,0,,2,False,False,False,2,True,False,,10.0,False,False,True,True,0.0,absolute,0.0,hidden,10.0,,,64,,,,,,,0.9846153846153847,65,False,False,False,cc,0,8,False,True,False,True,True,False,2,11,3,0,33,0,8,,,,1,False,False,False
/home/cuckoo/labtools/iframe/bf0678148cd6b29b6d699bbbac7127c5ca75b07c29c184456e76212dbcd5b3d0,0,,1,False,False,False,1,True,False,,1.0,True,False,False,True,,,,,1.0,0,1,142,0,end,end,0.0,0.0,0.006993006993006993,0.993006993006993,143,False,False,False,es,0,5,False,False,False,True,True,False,2,25,3,0,50,0,5,,,,1,False,False,False
/home/cuckoo/labtools/iframe/f0675384fe9799ee254945feb600248e8b5a572c18fc4d03b3afddbb15c17ef5,0,,1,False,False,False,1,True,False,,1.0,True,False,False,True,,,,,1.0,1,2,86,1,end,end,0.011494252873563218,0.011494252873563218,0.022988505747126436,0.9885057471264368,87,False,False,False,es,0,5,False,False,False,True,True,False,2,25,3,0,50,0,5,,,,1,False,False,False
/home/cuckoo/labtools/iframe/4d21c3e2678a324cd681f5a9fdc06ed674e5bc110eece959dffe706c47d4b7e6,0,WordPress 4.6.6WordPress 4.6.6,2,False,False,False,41,True,False,,,False,False,False,False,,,,,100.0,325,166,383,166,end,start,0.2344632768361582,0.4590395480225989,0.2344632768361582,0.5409604519774012,708,True,False,False,com,,,,True,False,True,False,,1,58,,1,99,6,0,9,,10,11,True,False,True
/home/cuckoo/labtools/iframe/adc4aaa69394b325a130de7062c539672cf1f74f0aa5bdf42bf8192da143b25d,0,WordPress 3.8.21,1,False,False,False,25,True,False,,300.0,False,False,False,False,,,,,940.0,42,41,208,41,end,end,0.164,0.168,0.164,0.832,250,False,False,False,com,,,,True,False,True,False,,1,22,,0,46,0,0,8,,9,10,True,False,True
/home/cuckoo/labtools/iframe/666e84c781168861527f0015404d9d95e075c27bbf7eceb6156b0e0f4013f674,0,Joomla! - Open Source Content Management,2,False,False,False,1,True,False,,200.0,False,False,False,False,,,,,100.0,90,46,92,46,start,start,0.11302211302211303,0.22113022113022113,0.11302211302211303,0.22604422604422605,407,False,False,False,gr,0,5,False,False,False,True,True,True,2,20,1,0,41,0,5,,,,8,False,False,False
